# Abundance evolution pp-chain (t_eq = {t_eq} Gyr)
# time [Gyr], 1H, 2H, 3He, 4He
3.980897189023867520e+17,5.359257955747314117e-01,3.249210305845621117e-19,7.155489569789156136e-06,1.068008486971743221e-01
3.981212549023867520e+17,5.359151687603551650e-01,3.249145877607467684e-19,7.155347684363865543e-06,1.068029741451808345e-01
3.981527909023867520e+17,5.359045423674022590e-01,3.249081451924320805e-19,7.155205804565269130e-06,1.068050995088992983e-01
3.981843269023867520e+17,5.358939163958476026e-01,3.249017028796024961e-19,7.155063930393031470e-06,1.068072247883347231e-01
3.982158629023867520e+17,5.358832908456662159e-01,3.248952608222430891e-19,7.154922061846817986e-06,1.068093499834921328e-01
3.982473989023867520e+17,5.358726657168330076e-01,3.248888190203386929e-19,7.154780198926294947e-06,1.068114750943765373e-01
3.982789349023867520e+17,5.358620410093228870e-01,3.248823774738739482e-19,7.154638341631127775e-06,1.068136001209929464e-01
3.983104709023867520e+17,5.358514167231107628e-01,3.248759361828337846e-19,7.154496489960981044e-06,1.068157250633463701e-01
3.983420069023867520e+17,5.358407928581716551e-01,3.248694951472028428e-19,7.154354643915520178e-06,1.068178499214418181e-01
3.983735429023867520e+17,5.358301694144804728e-01,3.248630543669660524e-19,7.154212803494410597e-06,1.068199746952843143e-01
3.984050789023867520e+17,5.358195463920121249e-01,3.248566138421083430e-19,7.154070968697319418e-06,1.068220993848788547e-01
3.984366149023867520e+17,5.358089237907416313e-01,3.248501735726142590e-19,7.153929139523910369e-06,1.068242239902304630e-01
3.984681509023867520e+17,5.357983016106439011e-01,3.248437335584688745e-19,7.153787315973849719e-06,1.068263485113441352e-01
3.984996869023867520e+17,5.357876798516939543e-01,3.248372937996567820e-19,7.153645498046802042e-06,1.068284729482248951e-01
3.985312229023867520e+17,5.357770585138666997e-01,3.248308542961630074e-19,7.153503685742435303e-06,1.068305973008777388e-01
3.985627589023867520e+17,5.357664375971370463e-01,3.248244150479721913e-19,7.153361879060412381e-06,1.068327215693076759e-01
3.985942949023867520e+17,5.357558171014800141e-01,3.248179760550693117e-19,7.153220078000401240e-06,1.068348457535197304e-01
3.986258309023867520e+17,5.357451970268705121e-01,3.248115373174390091e-19,7.153078282562065607e-06,1.068369698535188983e-01
3.986573669023867520e+17,5.357345773732835603e-01,3.248050988350662132e-19,7.152936492745072600e-06,1.068390938693101894e-01
3.986889029023867520e+17,5.357239581406940676e-01,3.247986606079357092e-19,7.152794708549087639e-06,1.068412178008986135e-01
3.987204389023867520e+17,5.357133393290769430e-01,3.247922226360323784e-19,7.152652929973776147e-06,1.068433416482891807e-01
3.987519749023867520e+17,5.357027209384073174e-01,3.247857849193409578e-19,7.152511157018803545e-06,1.068454654114868868e-01
3.987835109023867520e+17,5.356921029686599889e-01,3.247793474578463291e-19,7.152369389683836104e-06,1.068475890904967418e-01
3.988150469023867520e+17,5.356814854198100884e-01,3.247729102515332290e-19,7.152227627968539244e-06,1.068497126853237555e-01
3.988465829023867520e+17,5.356708682918325248e-01,3.247664733003865391e-19,7.152085871872579235e-06,1.068518361959729240e-01
3.988781189023867520e+17,5.356602515847022072e-01,3.247600366043912853e-19,7.151944121395623193e-06,1.068539596224492710e-01
3.989096549023867520e+17,5.356496352983941556e-01,3.247536001635319639e-19,7.151802376537334845e-06,1.068560829647577787e-01
3.989411909023867520e+17,5.356390194328833898e-01,3.247471639777936006e-19,7.151660637297380461e-06,1.068582062229034707e-01
3.989727269023867520e+17,5.356284039881449299e-01,3.247407280471609327e-19,7.151518903675426310e-06,1.068603293968913431e-01
3.990042629023867520e+17,5.356177889641536849e-01,3.247342923716189858e-19,7.151377175671139508e-06,1.068624524867263920e-01
3.990357989023867520e+17,5.356071743608846747e-01,3.247278569511524008e-19,7.151235453284186324e-06,1.068645754924136271e-01
3.990673349023867520e+17,5.355965601783128083e-01,3.247214217857461073e-19,7.151093736514231332e-06,1.068666984139580584e-01
3.990988709023867520e+17,5.355859464164132167e-01,3.247149868753847940e-19,7.150952025360940803e-06,1.068688212513646818e-01
3.991304069023867520e+17,5.355753330751608088e-01,3.247085522200533907e-19,7.150810319823980157e-06,1.068709440046384934e-01
3.991619429023867520e+17,5.355647201545304936e-01,3.247021178197369231e-19,7.150668619903018205e-06,1.068730666737845031e-01
3.991934789023867520e+17,5.355541076544974022e-01,3.246956836744199358e-19,7.150526925597717827e-06,1.068751892588077068e-01
3.992250149023867520e+17,5.355434955750364434e-01,3.246892497840874545e-19,7.150385236907747835e-06,1.068773117597131006e-01
3.992565509023867520e+17,5.355328839161227483e-01,3.246828161487242645e-19,7.150243553832772803e-06,1.068794341765056943e-01
3.992880869023867520e+17,5.355222726777312259e-01,3.246763827683151991e-19,7.150101876372459846e-06,1.068815565091904840e-01
3.993196229023867520e+17,5.355116618598367850e-01,3.246699496428450915e-19,7.149960204526474388e-06,1.068836787577724656e-01
3.993511589023867520e+17,5.355010514624145568e-01,3.246635167722988232e-19,7.149818538294482696e-06,1.068858009222566491e-01
3.993826949023867520e+17,5.354904414854395611e-01,3.246570841566612276e-19,7.149676877676151887e-06,1.068879230026480165e-01
3.994142309023867520e+17,5.354798319288867070e-01,3.246506517959172341e-19,7.149535222671149078e-06,1.068900449989515777e-01
3.994457669023867520e+17,5.354692227927311254e-01,3.246442196900514835e-19,7.149393573279137995e-06,1.068921669111723288e-01
3.994773029023867520e+17,5.354586140769477254e-01,3.246377878390490500e-19,7.149251929499787450e-06,1.068942887393152658e-01
3.995088389023867520e+17,5.354480057815116378e-01,3.246313562428945740e-19,7.149110291332762016e-06,1.068964104833853845e-01
3.995403749023867520e+17,5.354373979063977718e-01,3.246249249015731298e-19,7.148968658777729658e-06,1.068985321433876950e-01
3.995719109023867520e+17,5.354267904515811471e-01,3.246184938150695506e-19,7.148827031834357490e-06,1.069006537193271794e-01
3.996034469023867520e+17,5.354161834170368950e-01,3.246120629833684290e-19,7.148685410502309242e-06,1.069027752112088336e-01
3.996349829023867520e+17,5.354055768027399242e-01,3.246056324064550316e-19,7.148543794781254570e-06,1.069048966190376537e-01
3.996665189023867520e+17,5.353949706086653659e-01,3.245992020843139028e-19,7.148402184670858049e-06,1.069070179428186357e-01
3.996980549023867520e+17,5.353843648347881290e-01,3.245927720169299241e-19,7.148260580170785949e-06,1.069091391825567755e-01
3.997295909023867520e+17,5.353737594810833444e-01,3.245863422042881213e-19,7.148118981280706232e-06,1.069112603382570692e-01
3.997611269023867520e+17,5.353631545475260323e-01,3.245799126463732315e-19,7.147977388000284320e-06,1.069133814099245128e-01
3.997926629023867520e+17,5.353525500340911014e-01,3.245734833431701361e-19,7.147835800329188176e-06,1.069155023975640884e-01
3.998241989023867520e+17,5.353419459407536829e-01,3.245670542946635722e-19,7.147694218267082376e-06,1.069176233011808058e-01
3.998557349023867520e+17,5.353313422674887967e-01,3.245606255008387582e-19,7.147552641813635729e-06,1.069197441207796473e-01
3.998872709023867520e+17,5.353207390142715738e-01,3.245541969616801903e-19,7.147411070968513657e-06,1.069218648563656088e-01
3.999188069023867520e+17,5.353101361810769232e-01,3.245477686771729908e-19,7.147269505731384124e-06,1.069239855079436724e-01
3.999503429023867520e+17,5.352995337678799759e-01,3.245413406473018967e-19,7.147127946101913399e-06,1.069261060755188342e-01
3.999818789023867520e+17,5.352889317746557518e-01,3.245349128720518376e-19,7.146986392079767750e-06,1.069282265590960901e-01
4.000134149023867520e+17,5.352783302013792710e-01,3.245284853514076467e-19,7.146844843664615140e-06,1.069303469586804362e-01
4.000449509023867520e+17,5.352677290480256644e-01,3.245220580853542055e-19,7.146703300856120993e-06,1.069324672742768545e-01
4.000764869023867520e+17,5.352571283145698411e-01,3.245156310738764437e-19,7.146561763653954117e-06,1.069345875058903272e-01
4.001080229023867520e+17,5.352465280009869319e-01,3.245092043169590982e-19,7.146420232057779935e-06,1.069367076535258643e-01
4.001395589023867520e+17,5.352359281072520680e-01,3.245027778145871949e-19,7.146278706067265562e-06,1.069388277171884338e-01
4.001710949023867520e+17,5.352253286333401583e-01,3.244963515667455190e-19,7.146137185682078115e-06,1.069409476968830319e-01
4.002026309023867520e+17,5.352147295792263337e-01,3.244899255734190483e-19,7.145995670901883864e-06,1.069430675926146546e-01
4.002341669023867520e+17,5.352041309448857254e-01,3.244834998345924715e-19,7.145854161726350770e-06,1.069451874043882839e-01
4.002657029023867520e+17,5.351935327302933532e-01,3.244770743502508627e-19,7.145712658155145950e-06,1.069473071322089158e-01
4.002972389023867520e+17,5.351829349354242371e-01,3.244706491203791034e-19,7.145571160187937367e-06,1.069494267760815187e-01
4.003287749023867520e+17,5.351723375602533972e-01,3.244642241449619305e-19,7.145429667824390443e-06,1.069515463360110885e-01
4.003603109023867520e+17,5.351617406047560754e-01,3.244577994239843701e-19,7.145288181064173141e-06,1.069536658120026212e-01
4.003918469023867520e+17,5.351511440689071808e-01,3.244513749574312071e-19,7.145146699906951731e-06,1.069557852040610990e-01
4.004233829023867520e+17,5.351405479526818443e-01,3.244449507452873232e-19,7.145005224352393327e-06,1.069579045121915040e-01
4.004549189023867520e+17,5.351299522560551969e-01,3.244385267875377441e-19,7.144863754400167588e-06,1.069600237363988182e-01
4.004864549023867520e+17,5.351193569790022586e-01,3.244321030841672550e-19,7.144722290049939935e-06,1.069621428766880239e-01
4.005179909023867520e+17,5.351087621214980494e-01,3.244256796351607374e-19,7.144580831301376638e-06,1.069642619330641170e-01
4.005495269023867520e+17,5.350981676835177003e-01,3.244192564405030727e-19,7.144439378154146506e-06,1.069663809055320658e-01
4.005810629023867520e+17,5.350875736650363423e-01,3.244128335001791906e-19,7.144297930607915809e-06,1.069684997940968663e-01
4.006125989023867520e+17,5.350769800660289954e-01,3.244064108141739724e-19,7.144156488662353356e-06,1.069706185987635005e-01
4.006441349023867520e+17,5.350663868864707906e-01,3.243999883824723478e-19,7.144015052317124570e-06,1.069727373195369508e-01
4.006756709023867520e+17,5.350557941263367479e-01,3.243935662050591982e-19,7.143873621571898260e-06,1.069748559564221990e-01
4.007072069023867520e+17,5.350452017856021092e-01,3.243871442819194532e-19,7.143732196426342391e-06,1.069769745094242275e-01
4.007387429023867520e+17,5.350346098642417836e-01,3.243807226130378498e-19,7.143590776880122383e-06,1.069790929785480182e-01
4.007702789023867520e+17,5.350240183622310131e-01,3.243743011983994621e-19,7.143449362932907047e-06,1.069812113637985534e-01
4.008018149023867520e+17,5.350134272795448176e-01,3.243678800379892197e-19,7.143307954584363499e-06,1.069833296651808013e-01
4.008333509023867520e+17,5.350028366161583282e-01,3.243614591317918595e-19,7.143166551834159702e-06,1.069854478826997579e-01
4.008648869023867520e+17,5.349922463720465649e-01,3.243550384797924075e-19,7.143025154681963619e-06,1.069875660163603914e-01
4.008964229023867520e+17,5.349816565471847696e-01,3.243486180819756488e-19,7.142883763127441519e-06,1.069896840661676979e-01
4.009279589023867520e+17,5.349710671415479624e-01,3.243421979383266093e-19,7.142742377170261365e-06,1.069918020321266455e-01
4.009594949023867520e+17,5.349604781551111632e-01,3.243357780488303150e-19,7.142600996810091968e-06,1.069939199142422165e-01
4.009910309023867520e+17,5.349498895878496141e-01,3.243293584134714064e-19,7.142459622046599596e-06,1.069960377125193790e-01
4.010225669023867520e+17,5.349393014397384460e-01,3.243229390322348133e-19,7.142318252879452213e-06,1.069981554269631291e-01
4.010541029023867520e+17,5.349287137107526791e-01,3.243165199051056096e-19,7.142176889308317781e-06,1.070002730575784350e-01
4.010856389023867520e+17,5.349181264008674441e-01,3.243101010320686286e-19,7.142035531332864264e-06,1.070023906043702649e-01
4.011171749023867520e+17,5.349075395100578723e-01,3.243036824131088001e-19,7.141894178952757930e-06,1.070045080673436011e-01
4.011487109023867520e+17,5.348969530382990945e-01,3.242972640482111016e-19,7.141752832167669284e-06,1.070066254465034256e-01
4.011802469023867520e+17,5.348863669855662417e-01,3.242908459373603184e-19,7.141611490977264595e-06,1.070087427418547205e-01
4.012117829023867520e+17,5.348757813518343340e-01,3.242844280805414282e-19,7.141470155381210979e-06,1.070108599534024540e-01
4.012433189023867520e+17,5.348651961370786134e-01,3.242780104777393605e-19,7.141328825379177246e-06,1.070129770811515946e-01
4.012748549023867520e+17,5.348546113412742109e-01,3.242715931289389970e-19,7.141187500970831359e-06,1.070150941251071242e-01
4.013063909023867520e+17,5.348440269643961464e-01,3.242651760341253633e-19,7.141046182155841281e-06,1.070172110852740249e-01
4.013379269023867520e+17,5.348334430064196621e-01,3.242587591932831967e-19,7.140904868933873282e-06,1.070193279616572651e-01
4.013694629023867520e+17,5.348228594673197778e-01,3.242523426063975710e-19,7.140763561304597864e-06,1.070214447542618130e-01
4.014009989023867520e+17,5.348122763470717356e-01,3.242459262734533678e-19,7.140622259267681298e-06,1.070235614630926368e-01
4.014325349023867520e+17,5.348016936456506665e-01,3.242395101944355647e-19,7.140480962822793241e-06,1.070256780881547187e-01
4.014640709023867520e+17,5.347911113630315905e-01,3.242330943693289951e-19,7.140339671969599961e-06,1.070277946294530408e-01
4.014956069023867520e+17,5.347805294991897496e-01,3.242266787981185405e-19,7.140198386707770269e-06,1.070299110869925574e-01
4.015271429023867520e+17,5.347699480541002748e-01,3.242202634807892267e-19,7.140057107036972128e-06,1.070320274607782507e-01
4.015586789023867520e+17,5.347593670277382971e-01,3.242138484173260797e-19,7.139915832956873500e-06,1.070341437508150889e-01
4.015902149023867520e+17,5.347487864200789476e-01,3.242074336077138845e-19,7.139774564467143197e-06,1.070362599571080403e-01
4.016217509023867520e+17,5.347382062310974682e-01,3.242010190519376190e-19,7.139633301567449180e-06,1.070383760796620870e-01
4.016532869023867520e+17,5.347276264607688789e-01,3.241946047499822127e-19,7.139492044257459414e-06,1.070404921184821834e-01
4.016848229023867520e+17,5.347170471090684218e-01,3.241881907018325952e-19,7.139350792536841861e-06,1.070426080735733115e-01
4.017163589023867520e+17,5.347064681759712279e-01,3.241817769074736961e-19,7.139209546405266178e-06,1.070447239449404397e-01
4.017478949023867520e+17,5.346958896614524281e-01,3.241753633668904932e-19,7.139068305862399482e-06,1.070468397325885362e-01
4.017794309023867520e+17,5.346853115654871536e-01,3.241689500800679642e-19,7.138927070907910582e-06,1.070489554365225554e-01
4.018109669023867520e+17,5.346747338880506462e-01,3.241625370469908462e-19,7.138785841541467442e-06,1.070510710567474794e-01
4.018425029023867520e+17,5.346641566291180370e-01,3.241561242676442613e-19,7.138644617762738025e-06,1.070531865932682763e-01
4.018740389023867520e+17,5.346535797886644570e-01,3.241497117420131872e-19,7.138503399571391987e-06,1.070553020460899146e-01
4.019055749023867520e+17,5.346430033666650372e-01,3.241432994700824573e-19,7.138362186967097292e-06,1.070574174152173486e-01
4.019371109023867520e+17,5.346324273630950197e-01,3.241368874518370011e-19,7.138220979949521057e-06,1.070595327006555603e-01
4.019686469023867520e+17,5.346218517779295354e-01,3.241304756872617002e-19,7.138079778518332090e-06,1.070616479024095041e-01
4.020001829023867520e+17,5.346112766111438264e-01,3.241240641763417729e-19,7.137938582673200050e-06,1.070637630204841623e-01
4.020317189023867520e+17,5.346007018627130236e-01,3.241176529190620045e-19,7.137797392413793746e-06,1.070658780548844891e-01
4.020632549023867520e+17,5.345901275326122581e-01,3.241112419154072764e-19,7.137656207739780295e-06,1.070679930056154527e-01
4.020947909023867520e+17,5.345795536208167720e-01,3.241048311653626145e-19,7.137515028650829353e-06,1.070701078726820077e-01
